id,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,name
283601,2013,8,4,2254.0,2119,95.0,111.0,2354,77.0,B6,527,N640JB,EWR,MCO,117.0,937,21,19,2013-08-04 21:00:00,JetBlue Airways
267210,2013,7,18,1940.0,1755,105.0,2104.0,1921,103.0,B6,1407,N292JB,JFK,IAD,47.0,228,17,55,2013-07-18 17:00:00,JetBlue Airways
189767,2013,4,26,2232.0,2104,88.0,104.0,2357,67.0,UA,686,N854UA,EWR,PBI,125.0,1023,21,4,2013-04-26 21:00:00,United Air Lines Inc.
185798,2013,4,22,2147.0,2000,107.0,21.0,2250,91.0,UA,301,N820UA,EWR,IAH,190.0,1400,20,0,2013-04-22 20:00:00,United Air Lines Inc.
102337,2013,12,21,1701.0,1600,61.0,1953.0,1907,46.0,B6,1117,N583JB,LGA,TPA,150.0,1010,16,0,2013-12-21 16:00:00,JetBlue Airways
278775,2013,7,30,2022.0,1830,112.0,2336.0,2155,101.0,UA,389,N560UA,JFK,SFO,350.0,2586,18,30,2013-07-30 18:00:00,United Air Lines Inc.
103959,2013,12,23,1358.0,1230,88.0,1455.0,1338,77.0,UA,424,N830UA,EWR,BOS,33.0,200,12,30,2013-12-23 12:00:00,United Air Lines Inc.
103387,2013,12,22,2102.0,1953,69.0,2310.0,2203,67.0,EV,4370,N15910,EWR,CHS,104.0,628,19,53,2013-12-22 19:00:00,ExpressJet Airlines Inc.
313582,2013,9,5,1858.0,1700,118.0,2106.0,1945,81.0,AA,45,N5CDAA,JFK,LAS,283.0,2248,17,0,2013-09-05 17:00:00,American Airlines Inc.
125088,2013,2,16,1835.0,1729,66.0,2142.0,2049,53.0,AA,543,N343AA,JFK,MIA,166.0,1089,17,29,2013-02-16 17:00:00,American Airlines Inc.
267011,2013,7,18,1605.0,1454,71.0,1835.0,1710,85.0,EV,4978,N755EV,LGA,CLT,76.0,544,14,54,2013-07-18 14:00:00,ExpressJet Airlines Inc.
287397,2013,8,8,2006.0,1819,107.0,2316.0,2118,118.0,B6,153,N644JB,JFK,PBI,125.0,1028,18,19,2013-08-08 18:00:00,JetBlue Airways
25796,2013,1,30,1825.0,1700,85.0,2151.0,1935,136.0,DL,2042,N304DQ,EWR,ATL,137.0,746,17,0,2013-01-30 17:00:00,Delta Air Lines Inc.
159807,2013,3,26,1010.0,855,75.0,1147.0,1108,39.0,EV,4984,N134EV,EWR,DTW,79.0,488,8,55,2013-03-26 08:00:00,ExpressJet Airlines Inc.
302919,2013,8,25,837.0,638,119.0,1058.0,922,96.0,UA,1115,N35407,EWR,TPA,125.0,997,6,38,2013-08-25 06:00:00,United Air Lines Inc.
196901,2013,5,4,1730.0,1555,95.0,1929.0,1814,75.0,DL,95,N925DL,JFK,DTW,80.0,509,15,55,2013-05-04 15:00:00,Delta Air Lines Inc.
16068,2013,1,19,948.0,757,111.0,1102.0,916,106.0,EV,3812,N29917,EWR,BUF,59.0,282,7,57,2013-01-19 07:00:00,ExpressJet Airlines Inc.
250335,2013,6,30,2249.0,2139,70.0,2346.0,2258,48.0,UA,1160,N37413,EWR,BOS,40.0,200,21,39,2013-06-30 21:00:00,United Air Lines Inc.
329020,2013,9,22,1737.0,1627,70.0,1858.0,1754,64.0,EV,6101,N12564,LGA,IAD,45.0,229,16,27,2013-09-22 16:00:00,ExpressJet Airlines Inc.
250224,2013,6,30,2024.0,1920,64.0,2155.0,2100,55.0,AA,361,N3ARAA,LGA,ORD,113.0,733,19,20,2013-06-30 19:00:00,American Airlines Inc.
83637,2013,12,1,1403.0,1214,109.0,1506.0,1332,94.0,EV,3810,N14998,EWR,BUF,52.0,282,12,14,2013-12-01 12:00:00,ExpressJet Airlines Inc.
16438,2013,1,19,1845.0,1720,85.0,2023.0,1915,68.0,AA,1351,N3DLAA,JFK,ORD,130.0,740,17,20,2013-01-19 17:00:00,American Airlines Inc.
271642,2013,7,23,1510.0,1340,90.0,1749.0,1555,114.0,WN,2261,N788SA,EWR,PHX,301.0,2133,13,40,2013-07-23 13:00:00,Southwest Airlines Co.
29792,2013,10,3,1919.0,1755,84.0,2155.0,2055,60.0,AA,1185,N3AEAA,LGA,DFW,184.0,1389,17,55,2013-10-03 17:00:00,American Airlines Inc.
306405,2013,8,28,2020.0,1855,85.0,2145.0,2035,70.0,AA,353,N473AA,LGA,ORD,112.0,733,18,55,2013-08-28 18:00:00,American Airlines Inc.
189984,2013,4,27,909.0,745,84.0,1128.0,1012,76.0,DL,807,N301DQ,EWR,ATL,111.0,746,7,45,2013-04-27 07:00:00,Delta Air Lines Inc.
35424,2013,10,9,2107.0,1940,87.0,2221.0,2120,61.0,AA,363,N566AA,LGA,ORD,102.0,733,19,40,2013-10-09 19:00:00,American Airlines Inc.
262419,2013,7,13,2125.0,2000,85.0,13.0,2315,58.0,AA,1709,N3FPAA,LGA,MIA,147.0,1096,20,0,2013-07-13 20:00:00,American Airlines Inc.
3938,2013,1,5,1301.0,1127,94.0,1605.0,1427,98.0,UA,418,N426UA,EWR,PBI,167.0,1023,11,27,2013-01-05 11:00:00,United Air Lines Inc.
31284,2013,10,5,1307.0,1200,67.0,1519.0,1435,44.0,DL,1947,N689DL,LGA,ATL,103.0,762,12,0,2013-10-05 12:00:00,Delta Air Lines Inc.
320878,2013,9,13,1723.0,1600,83.0,1904.0,1715,109.0,US,2154,N948UW,LGA,BOS,40.0,184,16,0,2013-09-13 16:00:00,US Airways Inc.
294308,2013,8,15,2146.0,2029,77.0,43.0,2359,44.0,B6,915,N520JB,JFK,SFO,324.0,2586,20,29,2013-08-15 20:00:00,JetBlue Airways
204209,2013,5,12,1710.0,1545,85.0,1946.0,1823,83.0,DL,2143,N3752,JFK,ATL,119.0,760,15,45,2013-05-12 15:00:00,Delta Air Lines Inc.
98702,2013,12,17,2133.0,1955,98.0,2319.0,2210,69.0,DL,2131,N900DE,LGA,DTW,78.0,502,19,55,2013-12-17 19:00:00,Delta Air Lines Inc.
310527,2013,9,2,1840.0,1700,100.0,2024.0,1855,89.0,AA,1339,N3BPAA,JFK,ORD,120.0,740,17,0,2013-09-02 17:00:00,American Airlines Inc.
4415,2013,1,6,746.0,630,76.0,1141.0,1018,83.0,US,27,N519UW,JFK,PHX,303.0,2153,6,30,2013-01-06 06:00:00,US Airways Inc.
37283,2013,10,11,2026.0,1900,86.0,2226.0,2127,59.0,DL,1715,N344NB,LGA,MSY,154.0,1183,19,0,2013-10-11 19:00:00,Delta Air Lines Inc.
178930,2013,4,15,1624.0,1436,108.0,2009.0,1755,134.0,UA,595,N525UA,JFK,SFO,373.0,2586,14,36,2013-04-15 14:00:00,United Air Lines Inc.
186795,2013,4,23,2220.0,2025,115.0,102.0,2333,89.0,UA,1241,N78501,EWR,TPA,136.0,997,20,25,2013-04-23 20:00:00,United Air Lines Inc.
135077,2013,2,27,1921.0,1750,91.0,2212.0,2041,91.0,B6,527,N556JB,EWR,MCO,150.0,937,17,50,2013-02-27 17:00:00,JetBlue Airways
270591,2013,7,22,1306.0,1200,66.0,1423.0,1317,66.0,DL,1006,N329NB,JFK,BOS,31.0,187,12,0,2013-07-22 12:00:00,Delta Air Lines Inc.
157971,2013,3,24,1254.0,1135,79.0,1611.0,1447,84.0,DL,1552,N349NB,LGA,RSW,178.0,1080,11,35,2013-03-24 11:00:00,Delta Air Lines Inc.
33237,2013,10,7,1853.0,1700,113.0,2117.0,1940,97.0,DL,1499,N940DL,LGA,ATL,112.0,762,17,0,2013-10-07 17:00:00,Delta Air Lines Inc.
227429,2013,6,6,1638.0,1500,98.0,1818.0,1646,92.0,UA,1498,N76526,LGA,ORD,118.0,733,15,0,2013-06-06 15:00:00,United Air Lines Inc.
208343,2013,5,16,2202.0,2100,62.0,2350.0,2253,57.0,EV,4700,N14950,EWR,CLT,77.0,529,21,0,2013-05-16 21:00:00,ExpressJet Airlines Inc.
237038,2013,6,16,2135.0,1954,101.0,2307.0,2115,112.0,UA,994,N417UA,EWR,BOS,44.0,200,19,54,2013-06-16 19:00:00,United Air Lines Inc.
26862,2013,1,31,2111.0,1936,95.0,2228.0,2056,92.0,EV,5693,N832AS,LGA,IAD,54.0,229,19,36,2013-01-31 19:00:00,ExpressJet Airlines Inc.
210950,2013,5,19,2140.0,2030,70.0,2344.0,2217,87.0,B6,917,N355JB,JFK,ORD,108.0,740,20,30,2013-05-19 20:00:00,JetBlue Airways
202701,2013,5,10,1924.0,1747,97.0,2058.0,1900,118.0,EV,3840,N12996,EWR,DCA,59.0,199,17,47,2013-05-10 17:00:00,ExpressJet Airlines Inc.
326998,2013,9,20,1032.0,929,63.0,1257.0,1234,23.0,UA,456,N458UA,EWR,FLL,130.0,1065,9,29,2013-09-20 09:00:00,United Air Lines Inc.
257234,2013,7,8,1608.0,1503,65.0,1821.0,1659,82.0,EV,4326,N15986,EWR,CLT,78.0,529,15,3,2013-07-08 15:00:00,ExpressJet Airlines Inc.
102215,2013,12,21,1443.0,1300,103.0,1806.0,1642,84.0,US,501,N678AW,JFK,PHX,287.0,2153,13,0,2013-12-21 13:00:00,US Airways Inc.
84783,2013,12,2,1609.0,1505,64.0,1827.0,1735,52.0,EV,5199,N371CA,LGA,CHS,98.0,641,15,5,2013-12-02 15:00:00,ExpressJet Airlines Inc.
20583,2013,1,24,1611.0,1459,72.0,1835.0,1757,38.0,B6,393,N505JB,LGA,MCO,124.0,950,14,59,2013-01-24 14:00:00,JetBlue Airways
200767,2013,5,8,2138.0,2000,98.0,2259.0,2119,100.0,US,2189,N768US,LGA,DCA,45.0,214,20,0,2013-05-08 20:00:00,US Airways Inc.
132179,2013,2,24,1725.0,1615,70.0,2002.0,1850,72.0,WN,3,N232WN,EWR,DEN,244.0,1605,16,15,2013-02-24 16:00:00,Southwest Airlines Co.
252199,2013,7,2,1909.0,1800,69.0,2039.0,1930,69.0,WN,625,N292WN,EWR,MDW,111.0,711,18,0,2013-07-02 18:00:00,Southwest Airlines Co.
181977,2013,4,18,1836.0,1700,96.0,2056.0,1924,92.0,DL,2042,N307DQ,EWR,ATL,105.0,746,17,0,2013-04-18 17:00:00,Delta Air Lines Inc.
298821,2013,8,20,1832.0,1710,82.0,2038.0,1941,57.0,UA,1648,N33289,EWR,DEN,204.0,1605,17,10,2013-08-20 17:00:00,United Air Lines Inc.
200259,2013,5,8,1102.0,1000,62.0,1321.0,1231,50.0,DL,1847,N641DL,LGA,ATL,101.0,762,10,0,2013-05-08 10:00:00,Delta Air Lines Inc.
90447,2013,12,8,2047.0,1905,102.0,2325.0,2106,139.0,EV,4100,N13958,EWR,CLT,98.0,529,19,5,2013-12-08 19:00:00,ExpressJet Airlines Inc.
159356,2013,3,25,2055.0,1910,105.0,2336.0,2215,81.0,AA,2075,N4XMAA,EWR,DFW,201.0,1372,19,10,2013-03-25 19:00:00,American Airlines Inc.
257006,2013,7,8,1149.0,1030,79.0,1444.0,1345,59.0,AA,179,N320AA,JFK,SFO,326.0,2586,10,30,2013-07-08 10:00:00,American Airlines Inc.
307352,2013,8,29,1829.0,1700,89.0,2032.0,1839,113.0,UA,689,N846UA,LGA,ORD,105.0,733,17,0,2013-08-29 17:00:00,United Air Lines Inc.
179900,2013,4,16,1642.0,1445,117.0,1818.0,1625,113.0,AA,2223,N4XMAA,LGA,STL,134.0,888,14,45,2013-04-16 14:00:00,American Airlines Inc.
249924,2013,6,30,1331.0,1230,61.0,1553.0,1419,94.0,EV,5796,N14972,EWR,CLT,86.0,529,12,30,2013-06-30 12:00:00,ExpressJet Airlines Inc.
199908,2013,5,7,2147.0,2030,77.0,2235.0,2150,45.0,WN,490,N600WN,EWR,MDW,93.0,711,20,30,2013-05-07 20:00:00,Southwest Airlines Co.
304549,2013,8,26,2014.0,1838,96.0,2143.0,2017,86.0,B6,1202,N368JB,JFK,BUF,65.0,301,18,38,2013-08-26 18:00:00,JetBlue Airways
143237,2013,3,8,1635.0,1455,100.0,1751.0,1605,106.0,UA,1146,N76516,EWR,BOS,46.0,200,14,55,2013-03-08 14:00:00,United Air Lines Inc.
104409,2013,12,23,2233.0,2106,87.0,135.0,7,88.0,B6,705,N273JB,EWR,FLL,162.0,1065,21,6,2013-12-23 21:00:00,JetBlue Airways
280752,2013,8,1,2142.0,1950,112.0,2346.0,2215,91.0,EV,5092,N132EV,EWR,ATL,98.0,746,19,50,2013-08-01 19:00:00,ExpressJet Airlines Inc.
292987,2013,8,14,1621.0,1450,91.0,1854.0,1719,95.0,EV,4336,N13550,EWR,ATL,121.0,746,14,50,2013-08-14 14:00:00,ExpressJet Airlines Inc.
87752,2013,12,5,1927.0,1735,112.0,2057.0,1925,92.0,AA,345,N4XCAA,LGA,ORD,124.0,733,17,35,2013-12-05 17:00:00,American Airlines Inc.
87678,2013,12,5,1817.0,1650,87.0,2111.0,1920,111.0,WN,356,N965WN,LGA,DEN,270.0,1620,16,50,2013-12-05 16:00:00,Southwest Airlines Co.
184725,2013,4,21,1854.0,1715,99.0,2041.0,1900,101.0,AA,2019,N4WSAA,LGA,STL,134.0,888,17,15,2013-04-21 17:00:00,American Airlines Inc.
135022,2013,2,27,1829.0,1710,79.0,2144.0,2020,84.0,UA,1259,N13718,LGA,IAH,234.0,1416,17,10,2013-02-27 17:00:00,United Air Lines Inc.
201742,2013,5,9,2000.0,1855,65.0,2143.0,2056,47.0,US,1491,N161UW,LGA,CLT,73.0,544,18,55,2013-05-09 18:00:00,US Airways Inc.
115012,2013,2,5,1201.0,1030,91.0,1613.0,1355,138.0,AA,179,N399AA,JFK,SFO,410.0,2586,10,30,2013-02-05 10:00:00,American Airlines Inc.
107843,2013,12,27,2300.0,2100,120.0,46.0,2255,111.0,EV,4247,N21197,EWR,DTW,85.0,488,21,0,2013-12-27 21:00:00,ExpressJet Airlines Inc.
185430,2013,4,22,1449.0,1345,64.0,1634.0,1505,89.0,WN,2226,N7704B,LGA,MDW,114.0,725,13,45,2013-04-22 13:00:00,Southwest Airlines Co.
251814,2013,7,2,1241.0,1129,72.0,1438.0,1337,61.0,UA,411,N448UA,EWR,DEN,210.0,1605,11,29,2013-07-02 11:00:00,United Air Lines Inc.
159040,2013,3,25,1517.0,1359,78.0,1717.0,1600,77.0,EV,4370,N21537,EWR,CHS,101.0,628,13,59,2013-03-25 13:00:00,ExpressJet Airlines Inc.
270936,2013,7,22,2138.0,2000,98.0,109.0,2307,122.0,UA,1292,N72405,EWR,FLL,144.0,1065,20,0,2013-07-22 20:00:00,United Air Lines Inc.
319056,2013,9,11,2001.0,1829,92.0,2208.0,2009,119.0,UA,1177,N73251,EWR,ORD,101.0,719,18,29,2013-09-11 18:00:00,United Air Lines Inc.
4207,2013,1,5,1824.0,1639,105.0,1937.0,1755,102.0,B6,1176,N328JB,EWR,BOS,35.0,200,16,39,2013-01-05 16:00:00,JetBlue Airways
279377,2013,7,31,1420.0,1315,65.0,1659.0,1558,61.0,B6,553,N587JB,JFK,PBI,136.0,1028,13,15,2013-07-31 13:00:00,JetBlue Airways
257257,2013,7,8,1632.0,1530,62.0,1749.0,1650,59.0,WN,216,N234WN,EWR,MDW,100.0,711,15,30,2013-07-08 15:00:00,Southwest Airlines Co.
311540,2013,9,3,1716.0,1545,91.0,1932.0,1805,87.0,DL,1942,N352NW,EWR,ATL,104.0,746,15,45,2013-09-03 15:00:00,Delta Air Lines Inc.
19048,2013,1,22,2042.0,1935,67.0,2337.0,2240,57.0,AA,791,N3CBAA,LGA,DFW,204.0,1389,19,35,2013-01-22 19:00:00,American Airlines Inc.
295892,2013,8,17,1641.0,1530,71.0,1911.0,1846,25.0,DL,95,N187DN,JFK,LAX,299.0,2475,15,30,2013-08-17 15:00:00,Delta Air Lines Inc.
186509,2013,4,23,1640.0,1444,116.0,1944.0,1735,129.0,B6,393,N658JB,LGA,MCO,129.0,950,14,44,2013-04-23 14:00:00,JetBlue Airways
55365,2013,10,31,1205.0,1043,82.0,1429.0,1311,78.0,UA,1110,N53442,EWR,LAS,298.0,2227,10,43,2013-10-31 10:00:00,United Air Lines Inc.
134945,2013,2,27,1718.0,1550,88.0,1823.0,1710,73.0,WN,518,N447WN,EWR,MDW,107.0,711,15,50,2013-02-27 15:00:00,Southwest Airlines Co.
308348,2013,8,30,1855.0,1725,90.0,2109.0,2015,54.0,UA,404,N459UA,EWR,IAH,170.0,1400,17,25,2013-08-30 17:00:00,United Air Lines Inc.
268273,2013,7,19,2018.0,1910,68.0,2312.0,2206,66.0,UA,543,N535UA,EWR,LAX,308.0,2454,19,10,2013-07-19 19:00:00,United Air Lines Inc.
291260,2013,8,12,2045.0,1915,90.0,2256.0,2131,85.0,EV,5268,N741EV,LGA,CLT,86.0,544,19,15,2013-08-12 19:00:00,ExpressJet Airlines Inc.
259984,2013,7,11,1126.0,959,87.0,1356.0,1225,91.0,B6,411,N509JB,JFK,LAS,295.0,2248,9,59,2013-07-11 09:00:00,JetBlue Airways
267367,2013,7,18,2314.0,2155,79.0,210.0,43,87.0,B6,425,N564JB,JFK,TPA,130.0,1005,21,55,2013-07-18 21:00:00,JetBlue Airways
19689,2013,1,23,1601.0,1429,92.0,1920.0,1754,86.0,UA,257,N508UA,JFK,SFO,360.0,2586,14,29,2013-01-23 14:00:00,United Air Lines Inc.
188562,2013,4,25,1819.0,1700,79.0,2052.0,1924,88.0,DL,2042,N302DQ,EWR,ATL,110.0,746,17,0,2013-04-25 17:00:00,Delta Air Lines Inc.
203533,2013,5,11,2158.0,2000,118.0,13.0,2217,116.0,UA,431,N427UA,EWR,MSY,181.0,1167,20,0,2013-05-11 20:00:00,United Air Lines Inc.
126881,2013,2,18,1939.0,1805,94.0,2046.0,1921,85.0,B6,1016,N307JB,JFK,BOS,41.0,187,18,5,2013-02-18 18:00:00,JetBlue Airways
163774,2013,3,30,1315.0,1200,75.0,1454.0,1400,54.0,US,1443,N758US,JFK,CLT,74.0,541,12,0,2013-03-30 12:00:00,US Airways Inc.
5445,2013,1,7,1002.0,857,65.0,1251.0,1209,42.0,UA,714,N403UA,EWR,MIA,156.0,1085,8,57,2013-01-07 08:00:00,United Air Lines Inc.
13759,2013,1,16,1815.0,1705,70.0,2036.0,1905,91.0,WN,440,N635SW,EWR,STL,160.0,872,17,5,2013-01-16 17:00:00,Southwest Airlines Co.
232143,2013,6,11,1817.0,1645,92.0,2026.0,1813,133.0,B6,1012,N292JB,JFK,BOS,46.0,187,16,45,2013-06-11 16:00:00,JetBlue Airways
85844,2013,12,3,1701.0,1535,86.0,2019.0,1857,82.0,B6,1729,N192JB,JFK,RSW,153.0,1074,15,35,2013-12-03 15:00:00,JetBlue Airways
13840,2013,1,16,1938.0,1758,100.0,2110.0,1936,94.0,UA,1139,N25705,EWR,ORD,124.0,719,17,58,2013-01-16 17:00:00,United Air Lines Inc.
276267,2013,7,28,1105.0,959,66.0,1219.0,1114,65.0,EV,5711,N820AS,JFK,IAD,43.0,228,9,59,2013-07-28 09:00:00,ExpressJet Airlines Inc.
256133,2013,7,7,1336.0,1208,88.0,1627.0,1515,72.0,UA,580,N505UA,JFK,SFO,320.0,2586,12,8,2013-07-07 12:00:00,United Air Lines Inc.
125700,2013,2,17,1555.0,1445,70.0,1728.0,1600,88.0,UA,76,N24702,EWR,BOS,45.0,200,14,45,2013-02-17 14:00:00,United Air Lines Inc.
76407,2013,11,22,2246.0,2145,61.0,126.0,33,53.0,B6,705,N192JB,EWR,FLL,140.0,1065,21,45,2013-11-22 21:00:00,JetBlue Airways
287531,2013,8,8,2301.0,2150,71.0,219.0,100,79.0,AA,185,N328AA,JFK,LAX,324.0,2475,21,50,2013-08-08 21:00:00,American Airlines Inc.
18879,2013,1,22,1733.0,1545,108.0,2051.0,1910,101.0,AA,133,N327AA,JFK,LAX,333.0,2475,15,45,2013-01-22 15:00:00,American Airlines Inc.
109418,2013,12,29,2019.0,1900,79.0,2317.0,2215,62.0,AA,21,N339AA,JFK,LAX,326.0,2475,19,0,2013-12-29 19:00:00,American Airlines Inc.
62168,2013,11,7,1857.0,1706,111.0,2007.0,1818,109.0,B6,2580,N296JB,EWR,BOS,39.0,200,17,6,2013-11-07 17:00:00,JetBlue Airways
319977,2013,9,12,2339.0,2200,99.0,221.0,48,93.0,B6,1183,N827JB,JFK,MCO,126.0,944,22,0,2013-09-12 22:00:00,JetBlue Airways
221868,2013,5,31,1642.0,1451,111.0,1750.0,1605,105.0,EV,3822,N12540,EWR,IAD,40.0,212,14,51,2013-05-31 14:00:00,ExpressJet Airlines Inc.
287428,2013,8,8,2041.0,1853,108.0,2253.0,2059,114.0,US,1873,N185UW,LGA,CLT,77.0,544,18,53,2013-08-08 18:00:00,US Airways Inc.
123042,2013,2,14,1417.0,1300,77.0,1512.0,1406,66.0,B6,1006,N298JB,JFK,BOS,35.0,187,13,0,2013-02-14 13:00:00,JetBlue Airways
5501,2013,1,7,1121.0,958,83.0,1237.0,1137,60.0,UA,258,N846UA,LGA,ORD,114.0,733,9,58,2013-01-07 09:00:00,United Air Lines Inc.
123028,2013,2,14,1356.0,1200,116.0,1701.0,1448,133.0,B6,523,N597JB,EWR,MCO,157.0,937,12,0,2013-02-14 12:00:00,JetBlue Airways
167915,2013,4,3,1948.0,1800,108.0,2146.0,2020,86.0,UA,504,N543UA,EWR,PHX,273.0,2133,18,0,2013-04-03 18:00:00,United Air Lines Inc.
104191,2013,12,23,1752.0,1650,62.0,2035.0,1920,75.0,WN,356,N215WN,LGA,DEN,233.0,1620,16,50,2013-12-23 16:00:00,Southwest Airlines Co.
274383,2013,7,26,911.0,752,79.0,1128.0,953,95.0,EV,4104,N11547,EWR,CHS,95.0,628,7,52,2013-07-26 07:00:00,ExpressJet Airlines Inc.
210002,2013,5,18,1904.0,1800,64.0,2155.0,2115,40.0,DL,17,N195DN,JFK,LAX,321.0,2475,18,0,2013-05-18 18:00:00,Delta Air Lines Inc.
196227,2013,5,3,2008.0,1829,99.0,2201.0,2035,86.0,DL,2131,N935DL,LGA,DTW,73.0,502,18,29,2013-05-03 18:00:00,Delta Air Lines Inc.
102455,2013,12,21,1910.0,1715,115.0,2026.0,1850,96.0,WN,1759,N7811F,LGA,BNA,123.0,764,17,15,2013-12-21 17:00:00,Southwest Airlines Co.
156775,2013,3,22,2037.0,1854,103.0,2330.0,2200,90.0,UA,1144,N13718,EWR,IAH,201.0,1400,18,54,2013-03-22 18:00:00,United Air Lines Inc.
253149,2013,7,3,1859.0,1741,78.0,2120.0,2037,43.0,UA,1161,N53441,EWR,SAN,287.0,2425,17,41,2013-07-03 17:00:00,United Air Lines Inc.
323407,2013,9,16,1607.0,1430,97.0,1743.0,1626,77.0,EV,5044,N186PQ,EWR,MSP,137.0,1008,14,30,2013-09-16 14:00:00,ExpressJet Airlines Inc.
85492,2013,12,3,1055.0,915,100.0,1251.0,1123,88.0,EV,5182,N138EV,EWR,DTW,91.0,488,9,15,2013-12-03 09:00:00,ExpressJet Airlines Inc.
330867,2013,9,24,1544.0,1420,84.0,1711.0,1555,76.0,AA,337,N4WVAA,LGA,ORD,112.0,733,14,20,2013-09-24 14:00:00,American Airlines Inc.
165664,2013,4,1,1554.0,1452,62.0,1701.0,1559,62.0,EV,4372,N13989,EWR,DCA,49.0,199,14,52,2013-04-01 14:00:00,ExpressJet Airlines Inc.
230942,2013,6,10,1500.0,1333,87.0,1749.0,1645,64.0,UA,1742,N39461,EWR,SFO,325.0,2565,13,33,2013-06-10 13:00:00,United Air Lines Inc.
50438,2013,10,25,2230.0,2129,61.0,10.0,2323,47.0,EV,3833,N29906,EWR,CLT,81.0,529,21,29,2013-10-25 21:00:00,ExpressJet Airlines Inc.
89116,2013,12,7,753.0,645,68.0,1036.0,919,77.0,EV,4140,N16541,EWR,ATL,134.0,746,6,45,2013-12-07 06:00:00,ExpressJet Airlines Inc.
233698,2013,6,13,1054.0,930,84.0,1238.0,1044,114.0,B6,56,N267JB,JFK,BTV,45.0,266,9,30,2013-06-13 09:00:00,JetBlue Airways
139237,2013,3,4,1142.0,1029,73.0,1323.0,1235,48.0,EV,5134,N718EV,EWR,DTW,76.0,488,10,29,2013-03-04 10:00:00,ExpressJet Airlines Inc.
143261,2013,3,8,1718.0,1605,73.0,1948.0,1911,37.0,B6,157,N630JB,JFK,MCO,123.0,944,16,5,2013-03-08 16:00:00,JetBlue Airways
270947,2013,7,22,2152.0,2019,93.0,108.0,2332,96.0,UA,1680,N39726,EWR,MIA,147.0,1085,20,19,2013-07-22 20:00:00,United Air Lines Inc.
98737,2013,12,17,2243.0,2135,68.0,200.0,55,65.0,AA,185,N327AA,JFK,LAX,344.0,2475,21,35,2013-12-17 21:00:00,American Airlines Inc.
256333,2013,7,7,1657.0,1500,117.0,1940.0,1757,103.0,UA,315,N484UA,EWR,SAN,316.0,2425,15,0,2013-07-07 15:00:00,United Air Lines Inc.
210809,2013,5,19,1902.0,1735,87.0,2222.0,2105,77.0,AA,543,N5FFAA,JFK,MIA,143.0,1089,17,35,2013-05-19 17:00:00,American Airlines Inc.
300769,2013,8,22,1902.0,1755,67.0,2123.0,2045,38.0,AA,785,N3GVAA,LGA,DFW,172.0,1389,17,55,2013-08-22 17:00:00,American Airlines Inc.
236114,2013,6,15,2104.0,1938,86.0,2329.0,2229,60.0,UA,1637,N37274,EWR,TPA,128.0,997,19,38,2013-06-15 19:00:00,United Air Lines Inc.
200539,2013,5,8,1700.0,1518,102.0,1859.0,1738,81.0,UA,296,N553UA,LGA,DEN,212.0,1620,15,18,2013-05-08 15:00:00,United Air Lines Inc.
231874,2013,6,11,1356.0,1255,61.0,1656.0,1546,70.0,UA,1641,N34131,EWR,MCO,160.0,937,12,55,2013-06-11 12:00:00,United Air Lines Inc.
102546,2013,12,21,2117.0,2000,77.0,14.0,2308,66.0,UA,1611,N33284,EWR,IAH,209.0,1400,20,0,2013-12-21 20:00:00,United Air Lines Inc.
245495,2013,6,25,1908.0,1720,108.0,2031.0,1849,102.0,EV,3839,N16981,EWR,BUF,49.0,282,17,20,2013-06-25 17:00:00,ExpressJet Airlines Inc.
149256,2013,3,14,2046.0,1943,63.0,2214.0,2053,81.0,EV,4312,N16546,EWR,DCA,41.0,199,19,43,2013-03-14 19:00:00,ExpressJet Airlines Inc.
90425,2013,12,8,2006.0,1851,75.0,2302.0,2200,62.0,UA,1128,N23721,LGA,IAH,216.0,1416,18,51,2013-12-08 18:00:00,United Air Lines Inc.
271146,2013,7,23,101.0,2305,116.0,157.0,13,104.0,B6,718,N183JB,JFK,BOS,38.0,187,23,5,2013-07-23 23:00:00,JetBlue Airways
162344,2013,3,28,2006.0,1905,61.0,2156.0,2114,42.0,EV,4153,N13949,EWR,CLT,79.0,529,19,5,2013-03-28 19:00:00,ExpressJet Airlines Inc.
288515,2013,8,9,2233.0,2116,77.0,6.0,2249,77.0,B6,702,N284JB,JFK,BUF,56.0,301,21,16,2013-08-09 21:00:00,JetBlue Airways
112729,2013,2,2,1651.0,1543,68.0,1837.0,1747,50.0,EV,4667,N21130,EWR,MSP,147.0,1008,15,43,2013-02-02 15:00:00,ExpressJet Airlines Inc.
310255,2013,9,2,1128.0,1017,71.0,1227.0,1124,63.0,B6,518,N216JB,JFK,BOS,40.0,187,10,17,2013-09-02 10:00:00,JetBlue Airways
142073,2013,3,7,1055.0,900,115.0,1428.0,1224,124.0,DL,120,N713TW,JFK,LAX,341.0,2475,9,0,2013-03-07 09:00:00,Delta Air Lines Inc.
306418,2013,8,28,2033.0,1859,94.0,2246.0,2147,59.0,B6,711,N606JB,JFK,LAS,277.0,2248,18,59,2013-08-28 18:00:00,JetBlue Airways
215303,2013,5,24,1237.0,1115,82.0,1520.0,1410,70.0,AA,739,N3HUAA,LGA,DFW,183.0,1389,11,15,2013-05-24 11:00:00,American Airlines Inc.
